위치,일자,현재발전출력,수평일사량1,수평일사량2,경사일사량1,경사일사량2,외기온도1,외기온도2,계절
당진,2020-07-27,252.20185513361017,412.07342412866984,3.9353303930992944,102.92769310344315,363.6783893903726,5.0308952730219385,14.6780675354124,여름
당진,2020-07-28,229.55963919675335,327.028737800556,239.1076194362895,5.202946325927371,236.4145932774592,6.018412764547833,11.381394031067947,여름
당진,2020-07-29,96.95591781323908,214.47702128257248,157.00028828459133,225.76477424715262,133.22764708908912,12.860316631782153,6.969167260894566,여름
당진,2020-07-30,224.683087645569,316.1209173560279,412.5490998849784,19.405705988354935,293.39007939539226,2.7294365370442404,15.963752483447545,여름
당진,2020-07-31,315.468669451364,280.9959972427271,190.03332372727996,46.270031721829106,394.30635488154206,11.310291845275305,8.651006545973553,여름
당진,2016-07-01,87.46078390447828,322.6924753088621,98.03927500258523,318.7669608562053,198.95805645741257,9.75295271824782,6.261316501315445,여름
당진,2016-07-02,67.41870200159629,401.03487609881995,324.31037265613674,287.96294022211305,146.4740391600584,9.720083533701219,12.333822179390534,여름
당진,2016-07-03,184.23108392395744,366.0567196747732,310.5631122266141,369.881572552624,166.3528711115012,12.711602431690519,1.406168850778845,여름
당진,2016-07-04,203.2751653099272,340.62958949567854,40.71571773757912,190.010153210492,230.84997920490383,6.0759682492727976,3.2842831853358625,여름
당진,2016-07-05,345.7459620140189,348.4016970211989,132.78820974087995,36.1969389079824,93.98751402789854,12.750399390325649,8.734819672391273,여름
당진,2016-07-06,253.75490358392776,74.53698023351602,349.46622202906696,387.09479447282865,294.1970692014678,16.445946407771082,11.399118857466103,여름
당진,2016-07-07,284.3066655257213,179.15720781487954,330.60078768752,85.41239863554935,416.4775106681244,13.022690735813443,15.194816063780943,여름
당진,2016-07-08,273.2861787119034,276.11078465581716,360.39862093724366,54.500612523219566,89.21986939020807,0.37058737107868905,3.279873957687853,여름
당진,2016-07-09,117.33609521503155,235.86385744016786,48.302695619721035,352.19141757982715,337.56783172098693,0.3401566575106529,12.822327558977094,여름
당진,2016-07-10,334.19955203413133,323.7909002191037,386.26894620823583,377.88664495015865,162.2278604182698,1.9556895225922653,5.437044035361562,여름
당진,2016-07-11,181.6038815254638,217.32680152953066,79.58321565468631,480.21341896405005,462.8769928704886,2.57242238624839,0.9354033979337233,여름
당진,2016-07-12,386.85675111038125,205.52724459900944,455.76658670331415,40.94921679191003,298.3227982506714,12.474919024199183,6.228651252153941,여름
당진,2016-07-13,369.57584716856445,77.87777908123597,326.4915093000715,336.60095719244066,227.42019465328576,0.3238615831401114,5.431138368724885,여름
당진,2016-07-14,395.05448239828604,41.297841157816066,345.4577875570327,221.55896575791417,373.1064324190756,6.797756448631324,4.410951022524024,여름
당진,2016-07-15,110.42007093120284,125.96598782055848,334.53640425079584,445.5011189958907,168.62139971565162,7.297611021720355,13.408273337699773,여름
당진,2016-07-16,72.31342561274678,371.92564670009017,54.913782083468035,69.74211995835222,52.8930377671703,0.8272273217003651,10.371485392229232,여름
당진,2016-07-17,101.01932820079993,282.120147067109,80.55313128075204,56.13781228599417,377.18645009464046,5.363388238022529,4.779414965658967,여름
당진,2016-07-18,283.6595326964986,441.41050867382586,7.504740755294138,100.0023296497934,22.7384985216421,12.860152535028629,5.5476894923552535,여름
당진,2016-07-19,101.56138421141766,67.26637034425178,29.133400285546887,123.40117098198135,47.70569556524409,3.6029564586424705,2.8745283058775124,여름
당진,2016-07-20,115.51986549115527,132.70772156447433,236.38990490688403,83.1132989943212,115.50255544231997,14.237743979980308,11.2636388768855,여름
당진,2016-07-21,128.31789129947674,35.88589584864901,303.4644015587236,9.743819066671598,189.11209571704745,11.528938228927155,11.759622994442923,여름
당진,2016-07-22,145.1579121215017,304.7215229162867,349.1594027820742,303.5699892319753,302.4088266743165,5.195609476262149,12.388398565857392,여름
당진,2016-07-23,404.70979373809257,407.9116426090472,308.4755309374551,0.8754262296798866,267.03498296853724,0.6722086042359128,6.4053058769661515,여름
당진,2016-07-24,209.24271627907092,338.99339076765284,30.42774526930461,137.68085753286078,346.044911810275,8.039665959082056,8.506478183881367,여름
당진,2016-07-25,68.05705490971023,165.52129098401267,70.62308030092522,417.6508313208747,459.98965055334565,1.7355347390641858,14.44440247728609,여름
당진,2016-07-26,329.6536786374682,8.82112429514368,26.619062028180316,417.48032371425097,443.19295603849844,1.3392549873654356,4.485641583674653,여름
당진,2016-07-27,356.17808354908783,172.18761699316283,217.32539376337175,490.6678229150424,93.32284828445022,12.885779823978982,12.647257091832486,여름
당진,2016-07-28,285.1715448123983,221.09135632489566,232.54759895841963,301.80662388430557,332.10000059834675,5.2466678723735605,4.731050964715737,여름
당진,2016-07-29,64.37799764625753,422.93354384666685,136.02052254437868,53.23851455868005,354.7257147241549,15.55312654206929,14.619135579449585,여름
당진,2016-07-30,386.27751875100125,290.672751041437,441.55817673013104,69.6287717908331,355.7323634025913,6.1893695455216005,4.24013751897299,여름
당진,2016-07-31,154.44031725480806,106.06425969520384,228.92378808597022,54.83011873210041,427.3393040513856,5.974597048628561,7.576503418567634,여름
당진,2017-07-01,187.60826468433808,170.00658843815404,164.2684341678328,338.875897276193,321.2199814444551,5.5203404291533955,13.682735368193091,여름
당진,2017-07-02,71.17070438083003,21.66932918125495,341.086580575695,443.09977580047666,147.37557881882083,2.842138506873213,12.011208405003424,여름
당진,2017-07-03,214.30792969570913,269.4155343240399,256.22874509287743,486.30763623052405,44.93760771782845,13.409412858402815,11.874246568894515,여름
당진,2017-07-04,92.36122334424067,150.32725179393233,65.17379594279082,476.9779397906014,368.3362208212435,0.13488354696665708,3.8930462528243046,여름
당진,2017-07-05,263.36715661306977,330.458440570908,225.70492188017604,10.429988638961074,491.54601528198253,15.041542434959636,10.228799631396742,여름
당진,2017-07-06,371.82556689087727,220.1862579816283,200.42226699916196,155.32533900297904,311.27408410341803,11.772582034951176,6.3976327532977635,여름
당진,2017-07-07,146.570814817539,113.282884060758,193.65323805889187,175.99461525101276,193.0878175342598,9.090421736500593,0.9620691700444335,여름
당진,2017-07-08,85.24723817370253,322.8535259862899,132.05064484613857,95.89846145158974,8.94118117694471,2.5516596075123834,11.827703726102552,여름
당진,2017-07-09,284.19112948100604,359.2754957592171,345.74419045435053,364.1715956956849,368.7098201066618,14.510750145097552,5.752996243139964,여름
당진,2017-07-10,200.5322669839647,431.8752098965867,13.113409668927664,170.91799023843427,130.24026966854964,10.906615770292065,8.703330829934222,여름
당진,2017-07-11,287.70452584150416,282.4759265220973,95.40641704912247,67.0378944942905,216.90469030877742,11.039113082218034,11.094329824937754,여름
당진,2017-07-12,348.71537254186677,144.34694393234236,352.54300826973116,123.94147442149475,483.6331038320033,3.1746700908863454,12.562954614787712,여름
당진,2017-07-13,332.75949819729425,152.3035292903146,458.633030175981,360.3154546867088,414.7371188580353,2.032382443015109,0.40244615759350094,여름
당진,2017-07-14,112.4659317667992,212.96291614458227,449.55719505305564,29.818156762934,282.43108817563893,0.6305844930694597,3.957823339525766,여름
당진,2017-07-15,392.1775105498628,22.194129209107473,107.59757490721134,75.52616996795219,503.65464583865617,5.796688189325703,8.997973647857929,여름
당진,2017-07-16,115.3255458198541,71.56045302751517,368.9319503939752,248.0672313663749,329.87849338534033,8.981452575668175,3.946457189107813,여름
당진,2017-07-17,366.0818433245159,40.625765619375365,61.151953500466,139.02112231584678,373.6002328920693,6.589870041266059,7.384661761808916,여름
당진,2017-07-18,75.17155657683936,23.528132194304046,13.21331734327671,429.98472671897656,87.53677045101126,0.681890806391908,4.549433725566374,여름
당진,2017-07-19,60.99635685456063,125.43590700401904,207.89365276522992,346.4119049851383,85.09569671402004,3.011728205156048,0.9178855257774083,여름
당진,2017-07-20,326.3525215379263,176.823636442702,331.0826717537538,400.66126287354496,78.5239313067117,15.750823878331506,14.264925972400546,여름
당진,2017-07-21,178.0097901693368,183.28107428276644,144.26473785525167,429.58644306814614,49.762540578061746,13.581879810858727,12.711234040182216,여름
당진,2017-07-22,169.16378213908723,71.70028536033725,461.6004466603012,169.42106952484545,389.37512616520604,13.369578952500985,12.47409315023114,여름
당진,2017-07-23,395.8707189258479,30.373657969639865,154.0256513066145,352.9134516653497,442.22102108561916,1.9498461601650077,2.542115705490297,여름
당진,2017-07-24,151.5900702843208,15.010661430774139,210.94201101723715,231.3100301812398,24.42827491627863,11.357745079592716,7.897921950361216,여름
당진,2017-07-25,203.80484872484087,175.0844671451306,401.1437732734883,362.95024965882703,379.3470749441666,8.85651059286185,15.06914024877524,여름
당진,2017-07-26,273.2360302918126,74.79431684444975,164.59259826107527,88.90617723664509,14.232723980091498,7.193625634811623,12.742362877115786,여름
당진,2017-07-27,254.31507289128334,304.7781950685824,205.60819881924013,113.6433269162029,210.64360234632704,8.75484627936931,6.842302611359285,여름
당진,2017-07-28,24.44956632099293,64.91798724937647,45.585445775659025,176.0051106917074,14.132973524073245,5.472069250140759,12.901828923984088,여름
당진,2017-07-29,332.92483912084583,169.26043133981176,293.43280470227825,74.13007539833532,163.01881043238814,6.758830979098602,11.475885935364504,여름
당진,2017-07-30,206.22286632844092,203.1545558165298,196.19978825286194,71.34240388875826,16.990565964342313,1.8123915525641958,10.913431966652338,여름
당진,2017-07-31,214.49274495599298,326.7768815653817,315.50316545731664,153.13376932657465,158.28502758130085,13.669287334061565,1.0801825312794513,여름
당진,2018-07-01,241.6703336859841,58.743403816685216,482.8804167426528,300.59707349686056,254.76452809273295,15.299548144994699,15.712696126873464,여름
당진,2018-07-02,190.51387960111228,2.0318661549292703,371.2959326382446,60.0351630543052,213.98598816161257,10.265934499884445,2.630344778791816,여름
당진,2018-07-03,274.47111043762766,104.7302604317543,433.480519175278,447.14939665578237,129.49108318421568,7.102868604314405,0.22794329534902893,여름
당진,2018-07-04,244.24265854935283,356.13557957921637,474.3874985546263,467.5229931067118,206.32818742654396,9.029176438559857,9.808372670223887,여름
당진,2018-07-05,327.8466118633723,373.68798932300575,345.0203088800699,319.8709356705567,260.7372658093016,12.480055389293101,5.116498329203088,여름
당진,2018-07-06,76.71895738139173,55.41715898985927,308.82067441194084,457.01895032030586,362.3817011361384,1.1826725240435831,13.953411712694551,여름
당진,2018-07-07,91.3588656244218,230.850983709079,340.1157238888103,228.23357396371796,54.7868225784791,12.719487135443377,10.293381757129264,여름
당진,2018-07-08,129.5681132605322,184.41650043370376,135.85429061286143,280.1144839657652,156.2308537918088,13.632066541353117,5.013548314166712,여름
당진,2018-07-09,38.50136479686448,359.99673609484654,104.00457934729597,317.63283341768954,335.9283722220584,8.494852285435986,16.79413969162817,여름
당진,2018-07-10,206.85159301242376,435.70175513980024,80.33784129600143,122.33670528021058,461.45056984810793,15.619872066151474,3.747399876531898,여름
당진,2018-07-11,379.2978978989841,112.0587373065874,369.6634553480812,380.33213782545454,286.8011081101962,4.281686185040126,8.902739496558096,여름
당진,2018-07-12,137.94256374836255,343.7152414944382,231.05540176668117,35.06800278951316,262.1231807415231,8.313437234645756,15.524724626900705,여름
당진,2018-07-13,65.9510730860052,393.08864028181875,265.355451374323,356.5588940928111,448.18404592426936,10.632729548630191,12.063767188136874,여름
당진,2018-07-14,231.9615216166347,160.88878961572505,393.81905414520276,36.41920062261747,368.1404175587732,12.660742356847884,12.690995320759674,여름
당진,2018-07-15,369.1107155508648,108.31586097070846,390.806037659473,276.1642643690261,303.08660112857535,16.280271912376943,4.55413064860311,여름
당진,2018-07-16,242.51375157813177,78.63490891486833,100.66830559088666,487.1530694019248,290.3592676549094,6.927769003214142,14.748827047603129,여름
당진,2018-07-17,81.50526492821405,291.54535865741616,464.6116651412196,312.4543565227607,241.56091787365386,5.912267972237279,2.508589728281954,여름
당진,2018-07-18,52.9622665116819,91.96727583245654,22.533272933800056,49.98481213138741,54.214220368806835,3.8343640525203013,6.80531300517464,여름
당진,2018-07-19,322.8186674445961,66.67786999998125,4.232402742905234,72.43265919516074,465.543293895025,4.497100781145596,6.106076007707233,여름
당진,2018-07-20,58.99315670798371,249.3276131710445,72.21075076600583,267.2928626198503,158.6623562539773,11.990657904138358,10.826980859572188,여름
당진,2018-07-21,59.265753149860224,150.1746989135815,170.6158670255755,410.8708050573731,452.0465125604696,7.253794390391884,10.889229454336425,여름
당진,2018-07-22,23.509073354375136,89.26692041946899,243.65486726838864,284.6637730507089,418.4715437779444,7.932077384529888,9.628444837068775,여름
당진,2018-07-23,220.25447435698567,241.40074800639385,257.90686382312686,402.6245287771811,349.9498209042789,6.190459624548963,8.33698943257749,여름
당진,2018-07-24,24.028311897814653,301.97924736584383,355.09687475720443,403.7836375515757,205.28546912905776,5.949463319003864,15.649877019615783,여름
당진,2018-07-25,322.3896142495896,49.48690227720565,343.9052462194705,281.8839930051577,13.875245854027126,9.59075082177165,8.598792545235238,여름
당진,2018-07-26,90.81735669062752,274.72932258006756,318.21410787573296,93.22960051056181,316.993260848339,12.793188589135386,16.79833228784399,여름
당진,2018-07-27,355.4429905040476,140.89848967013972,442.171379529188,120.73314141152433,208.12611432294358,1.3800537301182352,3.5678504887261377,여름
당진,2018-07-28,306.11664109132505,81.15645731165517,75.0785130220971,490.05933417062687,228.00992485130914,3.540053727548244,12.534438942544517,여름
당진,2018-07-29,236.6690255533639,95.67354809125153,4.740896911565337,63.20497520190619,390.7728102006857,8.020236802076363,15.328847915056171,여름
당진,2018-07-30,293.84064202423565,306.85876278016156,400.6743057383964,65.71442738697007,462.50625368896107,2.5604383548278107,1.8270578095167793,여름
당진,2018-07-31,152.4851507577589,276.64824059518406,424.06922161418095,331.93274333931714,104.82802970099276,9.074764370167753,10.25930941997587,여름
당진,2019-07-01,248.68007857388633,330.9072510326047,187.1337596846599,171.66606339832586,39.27833913481774,13.06603227619955,3.458836238982128,여름
당진,2019-07-02,368.7259947627847,150.45709516719106,429.8643749275309,85.97933243135402,343.42212422975814,9.972925730827265,4.28404616828813,여름
당진,2019-07-03,226.7939129158646,37.54701866190682,56.040845718679925,391.1316613755023,330.9299926069293,1.8856749585781325,15.161295777126092,여름
당진,2019-07-04,400.5470845720781,158.57422396683813,202.31804430769003,432.10285697902583,379.1871128781167,13.116404577773654,8.908762981736125,여름
당진,2019-07-05,14.283305274838007,420.4188664712675,49.1936553755454,384.6614731173439,227.41971745787444,0.37035030079957754,14.771080487828101,여름
당진,2019-07-06,299.4349604138706,325.87845775128477,277.07557932561446,191.28714218530337,459.7017133874334,14.719816858618875,4.42894097351407,여름
당진,2019-07-07,263.81192896703953,53.381942565119324,1.2622811177600053,490.34169777021793,3.3182932845438087,6.170445664816396,13.964668754375179,여름
당진,2019-07-08,202.2327447553521,163.60068689454286,290.87470274903023,227.25909476099582,326.46451095541397,7.603045887984409,10.096057430023173,여름
당진,2019-07-09,209.43076167131827,70.95004489040716,475.6880219791453,104.27614020411053,14.84314518267095,11.840356173036257,4.295590751359775,여름
당진,2019-07-10,181.20334307447865,376.4081646503615,267.4034575690138,402.2096024164025,192.1866955568616,1.9641726082569966,6.265094939960724,여름
당진,2019-07-11,367.00666974448615,199.0210834477843,187.98838498817415,322.30069785714863,298.88104340505066,16.359304292142877,9.852419568831865,여름
당진,2019-07-12,4.331687512317998,425.6203557356469,80.21185718366183,412.20908266330053,412.9808850690223,8.836100176362619,15.357598815669137,여름
당진,2019-07-13,247.68180227114084,251.88001287263126,29.270393433208284,465.40946738909827,26.812191071945357,6.44599904510486,6.3067979528331195,여름
당진,2019-07-14,251.4449716646236,196.6254029162505,6.774889011083051,370.48796967708535,9.026334730456432,11.22313210981683,5.38497254642049,여름
당진,2019-07-15,246.31699320968153,278.59662300205554,234.85505432833568,259.0162480507736,156.24867960006733,2.0267893247131545,10.155227823021278,여름
당진,2019-07-16,8.562404339744322,10.823015824486419,206.05990092592305,355.3449054314224,423.32642462814874,15.054655170325152,6.593075278575538,여름
당진,2019-07-17,114.06120263354475,130.97667213098364,169.71976836556675,89.18332388386881,474.36847664059945,7.884231044753445,4.454534575400872,여름
당진,2019-07-18,379.4529184335433,124.28217762623515,62.811049216438555,432.52792237540586,321.3677173191273,2.2155283105543595,3.887985808725909,여름
당진,2019-07-19,52.38258053708889,415.9940023988983,365.52488953549573,241.3229061730909,155.35142021002258,13.188108702194848,14.493173422445258,여름
당진,2019-07-20,186.80129150683567,26.082797370054873,93.96492014604448,51.31326769489782,393.7645362073226,14.577256244786636,14.459466275251657,여름
당진,2019-07-21,217.43783601699036,133.01920647121247,154.22957537963586,84.95588959577664,133.74481939866797,2.952815614145692,15.922674613576673,여름
당진,2019-07-22,215.5416025082713,223.07754758246605,70.13363534893672,306.86008413649716,293.0261504571841,0.2908886094819,11.014548849761553,여름
당진,2019-07-23,190.20405080165182,132.62636639531155,452.4997583571671,147.41226437169587,489.23480222103206,0.04247782255855766,6.422003193106799,여름
당진,2019-07-24,205.82624747370323,157.32811401512862,197.5405880509416,287.72380200563697,178.03959662117165,7.8499123156653985,11.008075643164617,여름
당진,2019-07-25,58.360015260620436,98.27466856269163,405.60516855319094,240.72531373880386,114.82843059935917,10.334603708880588,6.62184736250549,여름
당진,2019-07-26,237.64173007479525,325.5497317409829,458.03061881524906,393.01473438805976,334.8325252238248,4.898926262684482,7.060412218827236,여름
당진,2019-07-27,345.9799410695734,21.576691883047665,295.29003745316703,329.91850576199556,250.4876674564648,13.234847540389945,7.341729479338379,여름
당진,2019-07-28,178.44207257128625,31.989106653110635,378.43581546320405,270.03812535017687,239.89100233961358,15.321404431734745,12.37116764589736,여름
당진,2019-07-29,275.05380083926417,421.31149191701473,279.4063072732052,465.0425102624828,446.1267688081699,8.29618707135006,14.226237969010954,여름
당진,2019-07-30,86.09414365070033,444.0218558413461,201.68703028478734,470.68489233042266,73.59667641759056,10.583099796094949,13.348561171204647,여름
당진,2019-07-31,399.99869144850317,192.92280092839587,6.5649055242269165,234.82688080254843,435.4053361969011,13.502422422490957,14.823062564374483,여름
당진,2021-07-01,238.73926757491972,406.54209569026386,189.75829442064298,426.08356213213574,139.36214436777308,8.169248304582322,2.405103367795456,여름
당진,2021-07-02,163.58804890398832,71.88912289141155,92.32012028074836,362.01248354561875,380.49386383120884,12.73349453568405,14.690294964929583,여름
당진,2021-07-03,405.31451494260597,76.45704190042522,141.95818600954343,111.33999416521067,146.40412686682538,12.71556699858826,14.681670134374551,여름
당진,2021-07-04,360.1301119852073,330.47171896133864,375.32530669211866,215.99119802034744,500.6033159219381,6.327829784677962,5.663996100797939,여름
당진,2021-07-05,149.94042765260323,46.83085361643905,126.80539960878667,340.3230857977543,106.65103110741084,9.068577331690046,15.0058572261719,여름
당진,2021-07-06,46.569803530820685,210.78951369345413,276.3376765690386,404.81205230797104,505.9731583236293,8.891876783064221,13.082528753838524,여름
당진,2021-07-07,100.60029137057026,47.760978152452154,268.9393536632617,173.4607748506623,26.080963601859477,9.483700930674422,11.465223750770049,여름
당진,2021-07-08,262.283442977439,43.56397615738472,58.70735604939719,43.437844778412675,431.39780512986084,3.992966696816068,13.951142501808757,여름
당진,2021-07-09,187.75887830831994,113.66761821995196,364.4980677950655,340.34929438510466,393.3633737622324,8.93452309722137,4.73969931021232,여름
당진,2021-07-10,293.02823017841706,183.29559164984806,205.8945287679072,118.29094460966579,342.74146258669657,8.284153879828839,14.165333179540788,여름
당진,2021-07-11,276.0420130638499,414.6326971884905,298.327296522102,486.12222403257556,323.35894368681,9.764404707074913,15.930942134604438,여름
당진,2021-07-12,34.58638506074484,204.1800110239311,382.13838553964774,475.4284665235131,125.28837215014649,2.85599834083574,2.360642134632108,여름
당진,2021-07-13,123.67385313711857,247.40245685463154,397.46782308590247,66.9894431248033,414.2850624123919,14.396266982399954,7.515216805866685,여름
당진,2021-07-14,346.7481838295311,216.52547483366558,285.3941150420715,221.79495950061556,310.1665613779876,1.48147714221675,2.2169844324785912,여름
당진,2021-07-15,82.58419644534725,299.63884245269236,36.67708227157856,7.543967017160685,120.34067060662964,13.899389164043637,1.9918122637621833,여름
당진,2021-07-16,215.79060786193,301.14756477700035,302.4571521327314,365.14999162728867,158.97311240870562,2.6650966194474073,15.0617543154432,여름
당진,2021-07-17,156.4899564153228,241.34047433053723,223.76834758053712,230.06056202945686,117.7924975409879,1.6408644518578364,14.297020549208021,여름
당진,2021-07-18,272.0155915862622,345.14358762759224,147.49406785524553,376.98464227941685,272.49991056794056,1.29257935852732,11.385103317837578,여름
당진,2021-07-19,23.872567607988106,37.78017330258041,57.32932732315617,65.29941074708829,267.71883656019304,0.4694799089476835,16.474993220763572,여름
당진,2021-07-20,35.83703219657241,274.9915351425383,213.7363221091016,53.332044529111926,310.8313123397306,13.290584495487158,2.602076724023467,여름
당진,2021-07-21,130.8984890201487,385.1802408071854,440.9261983140178,162.22656239271666,29.864462930556723,9.673424988301564,8.754637168550234,여름
당진,2021-07-22,314.5366310756156,228.40889365353306,131.35056816736096,176.13050348514508,425.602781044037,14.430136058242168,11.110150511039073,여름
당진,2021-07-23,52.56229770031836,233.85867325786657,29.79270257073755,68.84919017168055,53.19141062302024,11.928088453933018,10.133214808724984,여름
당진,2021-07-24,271.2469088688417,266.7512049223882,289.3644085044,240.4492702664361,233.59464021771808,7.223766370591279,3.2204969276908457,여름
당진,2021-07-25,321.3523829661742,239.2936834340985,407.38735279974867,275.37216892013066,46.80560499854076,5.727720860162712,12.973576015578416,여름
당진,2021-07-26,177.44905668781965,93.90504828231923,362.00406979673295,131.59875627063315,255.46978020825577,9.212106224118186,0.5666870428864403,여름
당진,2021-07-27,300.3013282275367,201.76884109690724,380.4630571319015,330.63578082473396,339.34196362217216,6.935758006123519,11.128683372578054,여름
당진,2021-07-28,152.78617962845465,329.94364570816515,107.54523517601459,339.42291878100514,230.27058663037175,15.153417286762743,15.53425161026642,여름
당진,2021-07-29,247.41229981414645,372.9094310881413,348.7873425067148,221.74354335266455,434.61076779683583,9.364440865062205,5.583739536289887,여름
당진,2021-07-30,294.4055633165691,171.8720957748158,464.4438018908011,492.5199128220679,81.71248948776723,11.563106367980417,13.92942482228972,여름
당진,2021-07-31,199.12614899889724,254.9720027956992,326.78420858536276,110.37418154066837,403.06954630084203,6.546332567471489,5.599878282538017,여름
당진,2020-08-01,110.65736944334847,126.1773137690416,154.39764757717356,132.25960290668817,160.38297846976747,14.841145753860474,15.428378337138408,여름
당진,2020-08-02,328.8572333663251,352.8460932983572,372.6835103658466,382.95900078401417,406.38263632936935,15.685416592491997,14.837354704391124,여름
당진,2020-08-03,344.74021549215024,388.09737487368216,424.3019043579303,421.36298613841205,459.246443199702,15.189285823277064,16.407851353164546,여름
당진,2020-08-04,359.5955893333718,358.81310209181845,383.93011427629796,380.4195119688256,407.34017450598293,15.935537164861506,16.102201233869827,여름
당진,2020-08-05,358.73768471477615,319.16586744057446,355.00710977999415,338.5675677192372,379.14657168561075,16.57913543586444,16.859499944051105,여름
당진,2020-08-06,62.15120101576092,62.24476178045626,63.52864856655533,65.84081629149767,66.81872893535972,15.055555484913013,15.056205641293356,여름
당진,2020-08-07,41.105022087677035,39.64451922278368,42.92974787783556,42.04927157242567,46.50061051200016,12.2195831934611,12.3308824028065,여름
당진,2020-08-08,130.28477127852372,113.53530860781179,130.10685916454784,122.0084806504112,134.94733723521938,13.268910236847706,13.508507013320923,여름
당진,2020-08-09,405.4900523694356,459.7517883153941,483.32526744611516,493.51459792685483,507.05879831887336,14.717910453454772,14.906994093032111,여름
당진,2020-08-10,383.2992052317027,409.2095542103369,452.16850736663116,442.49222057322623,482.87272665322143,14.097814215988409,15.61333333795721,여름
당진,2020-08-11,340.8125724346951,349.5449800224997,357.91306955153397,383.87921924760775,384.02864866997743,15.313216507055198,15.730118098221427,여름
당진,2020-08-12,320.89836542464906,317.2080202620239,362.42084453705405,344.41398328145345,382.53625231391493,14.867355472785382,15.735629945289432,여름
당진,2020-08-13,105.87304169548602,104.37088927104466,115.43425330477702,111.61111097030593,122.36314482390148,15.570930185244064,16.568092045031097,여름
당진,2020-08-14,145.272464265339,112.74809649536408,134.13557659345514,118.86098074493631,139.09549174457788,15.47611100938585,15.324067130017637,여름
당진,2020-08-15,336.82119858250906,366.8354655257,403.31733617287125,394.79506913575995,438.82023242417455,15.838221073150635,15.712941023882697,여름
당진,2020-08-16,218.2265402753825,182.0995414343499,201.74792726430027,193.87188569973372,210.03200011253358,18.525862068965516,18.62636358087713,여름
당진,2020-08-17,293.8954148892647,277.15426445902256,296.89664300296835,295.71027042242855,317.35709559081414,18.38976495217957,17.69139364899182,여름
당진,2020-08-18,170.07620471162616,170.25960984895937,183.09107905111725,172.84848488992714,191.03948242243825,17.029198508226234,16.63662802526193,여름
당진,2020-08-19,276.68005820849004,317.1502696617587,339.6941710790211,331.7816728389912,359.01726604937363,17.380672294552586,17.536068603282665,여름
당진,2020-08-20,322.52366202647045,366.3140091359053,376.31144703575904,388.0698686952674,398.4902972263865,19.029017789023264,18.877235722735644,여름
당진,2020-08-21,275.16050698611707,212.8880387453563,450.85031532583895,50.59929977659325,213.03561575764425,6.544115869025091,4.676458822479121,여름
당진,2020-08-22,209.30259911963103,233.80320825149835,360.69445588515305,433.05952803403926,454.6829254660409,1.7092924453778144,12.011963700518274,여름
당진,2020-08-23,49.30432147944778,361.7644974376502,123.37110980744518,206.7878731173995,65.61090983078783,17.450612736608253,13.298100131097968,여름
당진,2020-08-24,185.44606973082577,408.571343315396,415.31987178626366,358.79411921047307,156.90008300686665,12.60552258076802,9.188099567985807,여름
당진,2020-08-25,182.43549994755347,251.68603037457476,73.90501087696077,206.9484241680938,297.28991167148865,4.568041733929829,14.593844909376815,여름
당진,2020-08-26,163.51332674053634,354.9990004947749,88.13038096402373,48.853504534263806,349.71930861822466,12.287031853196456,14.076762844616884,여름
당진,2020-08-27,314.32228856486995,182.9804880801401,106.9247176132116,210.24035361289276,387.6670877776006,10.712224967715972,12.911134603314771,여름
당진,2020-08-28,285.4708293374288,110.60933346918752,311.04063935556087,111.02520392251517,273.7444556813979,2.446966837254129,8.545856349572075,여름
당진,2020-08-29,100.28386392084228,101.27304937665177,269.0577451634085,468.59485344008897,276.77670264212975,8.640651449703698,16.549224777791974,여름
당진,2020-08-30,398.3712502941097,198.62434599333136,236.0312788557275,347.62323418435614,252.23281366372848,15.218475155453955,1.4372920155395434,여름
당진,2020-08-31,36.03061336558953,423.7404468247508,179.8353759901108,431.3778093574127,329.7623442122917,2.0943842130601635,7.326892969567855,여름
당진,2021-08-01,160.10628945379204,305.56451107751315,255.41580494406747,442.956289997929,115.21565109112089,18.313254036858126,17.691989399095213,여름
당진,2021-08-02,331.0440431719696,10.008886358236188,96.13273937821403,228.459363754905,159.45478091820854,0.824162634072944,7.380245857773288,여름
당진,2021-08-03,171.86345870744134,418.28282525412544,161.30772168472234,367.8817047638646,475.93170731526413,7.689083621183679,13.742148348362068,여름
당진,2021-08-04,301.88087056629865,122.4459595618621,202.83381116684282,255.14383045476438,159.2719408496609,11.867801838045937,7.2299360400816965,여름
당진,2021-08-05,21.386288064730298,64.80016161771825,237.6306917668513,363.0429895841797,417.66679360277027,6.895523752478188,6.710517396394538,여름
당진,2021-08-06,192.4073981494222,282.6198976533006,53.678534457770986,354.05331542925,159.77222285460243,4.718985895895013,2.390049180836264,여름
당진,2021-08-07,386.82210852181254,329.67576601813323,332.90082794507,152.5222753262616,405.9563421918908,11.533771416347816,1.9841134834151533,여름
당진,2021-08-08,20.088697219832923,255.54727245422345,208.365246722557,49.283470332517695,384.8507169268361,12.834223711706684,15.215695688369388,여름
당진,2021-08-09,60.78610119464238,370.48923654098354,39.59697368522589,376.13245080416056,467.2489260350228,13.615642569741548,15.65193595664478,여름
당진,2021-08-10,68.47939613621492,196.03617696522065,209.06786902267146,395.1518509072618,18.157121605164306,18.33201885975665,0.0628255030788352,여름
